9317,9317,9517,9517,9517,9517,9517,9517,9517,9517,9317,9317,9517,9517,9517,9517,9517,9517,9716,9716,9716,9716,9517,9317,8915,8915,8714,8714,8314,8314,8314,8314,8514,8514,8714,8714,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,9114,9114,9317,9317,9114,8915,8915,8915,8915,9114,9114,9317,9317,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9317,9317,9317,9517,9517,9517,9517,9517,9517,9517,9517,9517,9317,9317,9114,9114,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9114,8915,8714,8714,8714,8915,8915,9114,9114,9317,9317,9317,9317,9517,9517,9317,9517,9517,9517,9517,9517,9517,9716,9716,9716,9716,9716,9716,9716,9716,9716,9716,9716,9716,9716,9716,9716,9716,9716,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9517,9517,8915,8915,8714,8714,8514,8514,8514,8514,8514,8514,8514,8514,8514,8514,8514,8514,8514,8514,8514,8514,8714,8714,8714,8714,8714,8714,8714,8714,8714,8714,8714,8714,8714,8714,8714,8714,8714,8714,9114,9114,9317,9317,9317,9517,9517,9517,9716,9517,9716,9716,9716,9716,9716,9716,9915,9915,9915,9915,9915,9915,10316,10717,11117,11117,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,11117,10717,10516,10316,9915,10114,10114,10114,10114,10114,10114,10114,10114,10114,10114,10316,10316,10316,10516,10717,10717,10516,10516,10316,10316,10316,10316,10316,10316,10316,10316,10316,10316,10316,10316,10316,10316,10316,10114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9514,9514,9514,9514,9316,9514,9514,9514,9514,9316,9114,9114,9114,9114,9316,9316,9316,9514,9514,9714,9914,9914,10114,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10315,10114,10114,10114,10114,10114,10114,10114,10114,10114,10114,10114,10114,10114,10114,9914,9914,9714,9714,9714,9714,9714,9714,9714,9714,9714,9714,9714,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9714,9714,9714,9914,9914,9914,9714,9714,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9316,9316,9316,9316,9316,9316,9316,9316,9316,9514,9514,9316,9316,9316,9316,9316,9114,9114,8914,8715,8715,8715,8914,8914,8914,8914,8914,8914,9914,8914,8914,8914,8914,8914,8914,8914,9114,8914,9114,9114,9114,9114,9114,9114,9114,9316,9316,9316,9316,9114,9114,9114,8914,8914,8914,8914,8914,8914,8914,8914,8914,8914,8914,8715,8715,8914,8914,8914,8914,8914,8914,8914,8914,8914,8914,8914,8715,8914,8914,8914,9114,9114,9114,9114,9114,9114,9316,9114,9114,9114,9114,9316,9316,9316,9316,9316,9316,9316,9316,9316,9316,9316,9316,9316,9316,9316,9316,9316,9114,9114,9114,9114,9114,9316,9316,9316,9316,9316,9114,9114,9114,8914,9114,9114,9114,9114,9114,9114,9316,9316,9714,9714,10114,10114,10114,10114,10114,9914,9914,9316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10114,9915,9515,9115,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,8915,8915,8915,8915,8915,9115,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,9115,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,8915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10717,10517,10517,9915,9715,9715,9715,9915,9915,10115,10115,10115,10315,10315,10315,9915,9915,9715,9315,9315,9315,9315,9315,9315,9515,9515,9715,9915,9915,9915,9915,9915,10115,10315,10517,10517,10917,10917,10917,10917,10917,10917,10917,10917,10717,10517,10315,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9315,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,10315,10517,10717,10717,10917,10917,11117,11117,11117,10917,10917,10917,10517,10517,10517,10315,10315,10115,10115,10115,10115,10115,10315,10315,10115,10115,10115,10115,10315,10315,10315,10115,10115,10115,9915,9915,9915,9715,9715,9715,9715,9715,9715,9715,9515,9515,9515,9315,9315,9315,9315,9315,9315,9315,9315,9515,9515,9515,9515,9515,9515,9515,9515,9515,9315,9315,9315,9315,9315,9315,9315,9315,9715,9715,9715,9715,9715,9715,9915,9915,9915,10115,9915,9715,9715,9715,9715,9715,9715,9715,9715,9515,9515,9515,9315,9315,9315,9315,9315,9315,9315,9315,9315,9315,9315,9515,9515,9715,9715,9715,9915,9915,9915,10115,10115,10115,9915,9915,9915,9715,9715,9515,9315,9315,9315,9315,9315,9315,9315,9315,9315,9915,9915,10115,9915,9915,9915,9915,9715,9715,9715,9715,9715,9515,9515,9515,9515,9515,9315,9315,9315,9315,9114,9114,9114,9114,9114,9315,9315,9315,9515,9515,9515,9515,9515,9315,9315,9315,9315,9114,9114,9114,9315,9315,9315,9315,9315,9315,9315,9114,8914,8914,8914,8914,9114,9114,9114,9315,9315,9515,9515,9515,9715,9715,9715,9915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9715,9715,9915,9915,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9315,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9515,9715,9715,9715,9715,9715,9915,9915,9915,9915,9915,9915,9915,9915,9715,9715,9315,9315,9515,9715,9915,9915,10115,9715,9915,9915,9915,10115,9915,9915,9915,10115,9915,9715,9715,9315,9715,10115,10115,10115,10115,9915,9915,9915,9915,9915,10115,10115,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,10115,10315,10315,10315,10115,10115,10315,10115,10115,9915,9915,9915,9715,9315,9114,9114,8912,8912,8912,8912,9114,9114,9114,9114,9114,9114,9315,9315,9315,9315,9315,9315,9315,9315,9315,9515,9515,9515,9515,9715,9715,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9715,9715,9515,9515,9515,9515,9715,9915,10916,11116,11319,11319,11319,11319,11728,11728,11728,11728,11728,11728,11929,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,12129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9313,9714,10115,10115,10312,10312,10115,10312,10312,10312,10312,9914,9714,9714,9514,9514,9313,9313,9514,9514,9514,9514,9514,9714,9714,9714,9914,9914,9914,9914,9914,9914,9914,9914,9914,9914,9914,9914,9914,9914,9714,9714,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9514,9313,9313,9313,9113,9113,9113,8712,8512,8512,8712,8712,8912,8912,8912,8912,8912,8912,8912,8912,8912,9113,9113,9313,9313,9313,9313,9313,9113,9113,9113,9313,9514,9714,9714,9714,9714,9714,9714,9714,9714,9914,9914,9914,9914,9914,10115,10517,10917,11117,11117,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,11117,10517,10115,9714,9714,9313,9313,9313,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8313,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,8114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9714,9314,9314,9514,9714,9514,9514,9314,9314,9113,9113,8912,8912,8509,8309,7908,7708,7507,7507,7507,7507,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7305,7305,7507,7708,7708,7908,8309,8712,8912,8912,8912,8912,8912,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9314,9113,9113,9113,9314,9514,9914,10115,10311,10311,10311,10115,10115,10115,10115,9914,9914,9714,9314,8912,8912,9113,9113,9113,9113,8712,8912,8912,8912,8912,8912,8912,8912,8912,8912,9113,9113,9113,9514,9514,9314,9514,9714,9514,9514,9514,9314,9314,9113,9113,9113,9113,8712,8912,9113,9113,9314,9314,9314,9314,9314,9314,9314,9314,9314,9314,9314,9514,9714,10115,10516,10717,11117,10717,10516,10115,9914,9714,9514,9314,9314,9314,9113,9113,9113,9113,9113,9314,9314,9314,9314,9314,9314,9514,9314,9314,9113,9113,9113,9113,9314,9514,9514,9514,9314,9314,9113,9113,9113,9113,9113,9113,9113,9113,9314,9314,9314,9314,9314,9314,9314,9314,9113,9113,9113,8912,8109,7908,7708,7507,7507,7305,7104,6903,6903,6903,6903,6903,6903,6903,6903,6903,6903,6903,6903,6903,6903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9517,9517,9317,10718,11319,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9317,9517,9713,9913,9913,10315,10315,10315,10112,10112,9713,9713,9713,9713,9517,9517,9517,9317,9317,9115,8914,8715,8715,8715,8715,8914,9115,9115,9317,9317,9317,9317,9317,9317,9317,9317,9115,9115,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,8715,9115,8914,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9317,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,10315,10516,10516,10516,10516,10516,10516,10516,10516,10516,10516,10516,10516,10516,10516,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,11117,11117,11117,10718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12531,12131,11930,11930,11930,11930,11930,11930,11930,11729,11729,11729,11729,11729,11729,11729,11729,11519,11319,11319,11319,11117,10717,10516,10315,10115,9915,9915,9915,9915,9915,10115,10115,10516,10516,10516,10516,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,11117,11117,10717,10516,10516,10516,10717,10917,11117,11117,11117,11319,11319,11319,11519,11117,11117,11117,11117,10717,10315,10115,10115,10115,9915,9915,9915,9915,10115,10115,10115,10115,10115,9915,9715,9715,9513,9513,9513,9312,9312,9312,9513,9513,9513,9715,9715,9915,9915,9915,9915,9915,9915,9915,9715,9715,9915,9915,9915,9915,9715,9715,9715,9513,9312,9513,9513,9715,9715,9715,9715,9715,9715,9715,9715,9915,9915,10115,10917,10917,10917,10917,10917,10917,10917,10917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8915,8915,9115,9115,8915,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,8915,8915,8915,8915,8915,8915,9115,8915,9115,9115,8915,8915,8915,9115,9115,9315,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,8915,9315,9315,9715,9515,9715,9715,9515,9715,10115,10315,10315,10515,10115,10315,10115,9915,9915,9715,9715,9715,9715,9715,9515,9515,9715,9315,9715,9715,9715,9315,9915,10115,9915,10115,10315,10315,10315,10115,10115,10115,10115,10115,10115,9915,9915,9715,9915,9715,9915,9915,9715,9915,9915,9915,9715,9715,9915,9515,9715,9515,9515,9315,9315,9115,8915,8915,8915,9115,9115,9115,8915,8915,8915,9115,8915,9115,8915,8915,8915,9115,9315,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9315,9115,9115,9115,9115,9515,9515,9515,9315,9515,9115,8915,8716,8516,8315,8516,8516,8716,8516,8716,8716,8716,8716,8716,8915,8716,8915,8716,8516,8915,8915,9115,9315,9315,9115,9515,9515,9715,9515,9115,8915,9115,9315,9115,9315,9315,9315,9115,8716,8915,9115,9315,9315,9115,8915,9115,9115,9115,9115,9315,9315,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7507,7507,7305,7305,7305,7305,7305,7305,7305,7305,7104,7104,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,6904,7104,7104,7305,7305,7507,7507,7507,7507,7507,7507,7507,7507,7507,7507,7507,7507,7507,7507,7507,7507,7507,7507,7507,7507,7507,7708,7708,7909,7909,7909,7909,8114,8114,8114,8114,8114,7507,8515,9516,10115,10516,10717,11117,10917,10917,10115,9915,9715,9715,9715,9915,9915,9915,9915,9915,9516,9315,9315,9315,9114,9114,9114,9315,9315,9114,9114,9114,9114,9114,9114,9114,9315,9315,9315,9315,9114,9114,9114,9114,8914,9114,9114,8914,8914,8914,8914,9114,9114,9114,9114,9114,9114,9114,9114,8914,9114,9114,8914,8914,8914,8914,8914,8914,8914,8914,8914,8914,9114,9114,9114,9114,8914,8914,8713,8713,8713,8713,8713,8713,8914,8914,8914,8914,8713,8713,8713,8713,8713,8713,8914,8914,9315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9915,9716,9716,9515,9716,9915,10114,9915,9915,9915,9716,9716,9515,9315,9315,9315,9716,9915,10315,10717,11117,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,11117,11117,10917,10516,10315,10516,10717,10717,10917,10717,10516,10516,10516,10516,9915,9915,9716,9716,9515,9515,9515,9515,8915,8915,8915,8915,8915,8915,8915,8915,9115,9315,9315,9315,9315,9315,9315,9315,9315,9315,9315,9315,9315,9315,9915,10315,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,10917,11117,11117,11117,10917,10516,10315,10717,10717,10717,10315,10114,9915,9515,9315,9315,8915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
